Date,S,E,I,R,All exposed,Daily exposed,Daily admissions,Daily remissions,Daily deaths,All admissions,All remissions,All deaths,Active cases
2020-01-16,66400000.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-17,66399998.96856007,0.9209069642858272,0.680766318999548,0.42976664773840834,2.031439931023783,1.0314399310237832,1.7875489117086694e-06,1.3409190513733559e-14,1.1357511814036976e-12,1.7875489117086694e-06,1.3409190513733559e-14,1.1357511814036976e-12,1.7875477625482974e-06
2020-01-18,66399998.16468449,1.4627656017307644,0.6078350964916,0.7647148223201012,2.8353155205424656,0.8038755895186824,0.00010824482552960029,9.777343531004996e-11,1.4671061657602345e-10,0.00011003237444130895,9.77868445005637e-11,1.4784636775742715e-10,0.0001100321288080967
2020-01-19,66399997.37622764,1.8873604910025557,0.643173350728807,1.0932385236548445,3.6237723653862073,0.7884568448437417,0.0006074035283991463,9.36109094694026e-09,5.5511510758061216e-09,0.0007174359028404553,9.458877791440823e-09,5.698997443563549e-09,0.0007174207449652202
2020-01-20,66399996.50412049,2.3056815425181503,0.7335814485202372,1.45661652553393,4.495879516572318,0.8721071511861105,0.0016937209795970353,2.6838644208803435e-07,5.576930196143897e-08,0.0024111568824374905,2.778453198794752e-07,6.146829940500252e-08,0.002410817568818206
2020-01-21,66399995.49257346,2.7686035548232164,0.8607285052540776,1.878094486423205,5.507426546500499,1.011547029928181,0.003402747666965351,2.828388384659965e-06,3.032513614854808e-07,0.005813904549402841,3.10623370453944e-06,3.647196608904833e-07,0.005810433596037411
2020-01-22,66399994.29892023,3.3056481326729714,1.0199816003251818,2.3754500454586758,6.701079778456829,1.19365323195633,0.005682879201627978,1.6480771077161585e-05,1.132646692573476e-06,0.01149678375103082,1.9587004781701023e-05,1.4973663534639592e-06,0.011475699379895654
2020-01-23,66399992.8813481,3.9401763174132567,1.2123704196218092,2.9661051613738203,8.118651898408887,1.417572119952058,0.008465148006087183,6.45550578772801e-05,3.28543443224996e-06,0.019961931757118002,8.414206265898112e-05,4.782800785713919e-06,0.019873006893673308
2020-01-24,66399991.19531176,4.693231277690324,1.4428365634793834,3.6686203982552286,9.804688239424936,1.6860363410160488,0.011704297320557883,0.00019050347935981447,7.954959202342077e-06,0.031666229077675884,0.0002746455420187956,1.2737759988055996e-05,0.03137884577566903
2020-01-25,66399989.18867044,5.58858373840711,1.7180247351077298,4.504721083239713,11.811329556754554,2.0066413173296187,0.015396153559819561,0.00045585037144250083,1.6834039113606175e-05,0.047062382637495445,0.0007304959134612965,2.9571799101662173e-05,0.04630231492493249
